   204/999     12.1G   0.03042    0.0103  0.007548   0.04827        74       640    0.5321     0.789    0.5791    0.3987   0.06434   0.00832   0.01212
   205/999     12.1G   0.03282   0.01116  0.005808   0.04979        46       640    0.5876    0.6258    0.5741    0.4084   0.06089  0.007859  0.009928
   206/999     12.1G   0.03277   0.01209  0.007057   0.05192        35       640    0.4608    0.8469    0.5827     0.435   0.05978  0.007649   0.01021
   207/999     12.1G   0.03299   0.01015  0.006501   0.04964        28       640     0.541     0.748    0.6264    0.4681   0.06035  0.007518   0.01063
   208/999     12.1G   0.03361   0.01034  0.004883   0.04883        40       640    0.5637    0.6695    0.6044    0.4602   0.05982  0.007429   0.01048
   209/999     12.1G   0.03429   0.01232  0.005436   0.05204        62       640    0.5096    0.7806    0.6015     0.453   0.05947  0.007378    0.0106
   210/999     12.1G   0.03683   0.01114  0.004102   0.05207        61       640    0.5237    0.7806    0.6155    0.4679   0.05819  0.007424   0.01045
   211/999     12.1G   0.03764   0.01197  0.006565   0.05617        82       640    0.5369    0.7939    0.6375    0.4839   0.05615  0.007642   0.01049
   212/999     12.1G   0.03408   0.01114  0.004807   0.05002        73       640    0.5816    0.8176    0.6449    0.4834   0.05505  0.007821   0.01046
   213/999     12.1G    0.0321   0.01037  0.004746   0.04722        49       640    0.6285    0.7157    0.6525    0.4908   0.05377  0.008015   0.01069
   214/999     12.1G   0.02742   0.01045  0.005339    0.0432        40       640     0.564    0.7823    0.6314    0.4756   0.05285  0.007891   0.01123
   215/999     12.1G   0.02951   0.01055  0.005116   0.04518        31       640      0.47    0.8282    0.5909    0.4493   0.05117  0.007656   0.01156
   216/999     12.1G    0.0311   0.01027  0.004017    0.0454        47       640      0.41    0.8282    0.5626    0.4372   0.05047  0.007564   0.01159
   217/999     12.1G   0.02939   0.01105  0.005337   0.04578        51       640    0.4793    0.8231    0.5833    0.4539   0.05085  0.007656   0.01145
   218/999     12.1G   0.03246   0.01124  0.005472   0.04917        65       640    0.4795    0.8469     0.599    0.4706   0.05069  0.007721   0.01115
   219/999     12.1G   0.03247   0.01059  0.006999   0.05005        40       640    0.5021    0.7993    0.6019    0.4745    0.0511  0.007617   0.01086
   220/999     12.1G   0.02861   0.01162  0.006846   0.04707        47       640    0.5239    0.8464    0.6244    0.4828   0.05037  0.007486   0.01094
   221/999     12.1G   0.03349   0.01047   0.00659   0.05056        51       640    0.5454     0.796     0.631    0.4932   0.05003  0.007352   0.01088
   222/999     12.1G   0.02992  0.009119  0.004411   0.04345        48       640    0.5626    0.8348    0.6537    0.5096   0.04898  0.007282   0.01061
   223/999     12.1G   0.03316   0.01069  0.004625   0.04848        43       640    0.5517    0.8339    0.6514    0.4961   0.04806  0.007291   0.01017
   224/999     12.1G   0.02934   0.01079  0.004693   0.04482        60       640    0.5715    0.6276    0.6162    0.4736   0.04731  0.007316   0.01044
   225/999     12.1G   0.03175   0.01006  0.004664   0.04647        69       640    0.5872    0.7277    0.6592    0.5052   0.04715  0.007467   0.00971
   226/999     12.1G   0.02824  0.009805   0.00533   0.04337        65       640    0.6139    0.7784    0.6643    0.5094   0.04677  0.007397  0.009674
   227/999     12.1G   0.03642   0.01082  0.004645   0.05188        48       640    0.6367    0.7075    0.6537    0.5006   0.04566  0.007193  0.009802
   228/999     12.1G   0.02959   0.01078  0.004944   0.04531        39       640    0.6606    0.6888    0.6356    0.4939   0.04488  0.007147   0.01038
   229/999     12.1G   0.03453  0.009823  0.005611   0.04996        36       640    0.7013    0.6837    0.6316    0.4871   0.04531    0.0073   0.01044
   230/999     12.1G   0.03128   0.01121  0.005624   0.04811        73       640    0.6467    0.7024    0.6134    0.4622    0.0462  0.007473   0.01074
   231/999     12.1G   0.03058   0.01082  0.005657   0.04706        35       640    0.6405    0.6259    0.5971    0.4526    0.0466  0.007318   0.01148
   232/999     12.1G   0.02767  0.009603  0.003224    0.0405        43       640    0.5709    0.5884     0.563     0.423   0.04747  0.007152   0.01253
   233/999     12.1G   0.03233   0.01066  0.004369   0.04736        55       640    0.4699    0.6441    0.5583    0.4225    0.0468  0.007392   0.01268
   234/999     12.1G   0.03227   0.01097  0.004559    0.0478        65       640    0.4284    0.7256    0.5327    0.4097   0.04632  0.007677   0.01257
   235/999     12.1G   0.02882   0.01061  0.005602   0.04503        56       640    0.4505    0.7415    0.5485    0.4202   0.04586  0.007643   0.01238
   236/999     12.1G   0.03107   0.00993  0.005188   0.04619        37       640    0.5561    0.5998    0.5561    0.4204   0.04509  0.007413    0.0124
   237/999     12.1G   0.03683   0.01024  0.003649   0.05072        51       640    0.4709    0.7891     0.547    0.4148   0.04441   0.00722   0.01267
   238/999     12.1G   0.03375   0.01061  0.004824   0.04918        58       640    0.4701    0.7591    0.5378    0.4107   0.04426  0.007397   0.01271
   239/999     12.1G   0.02979   0.01047  0.004744   0.04501        59       640    0.4762    0.7602    0.5447    0.4182   0.04396  0.007561   0.01259
   240/999     12.1G   0.03297   0.01064  0.002714   0.04632        62       640    0.4734    0.6939    0.5375     0.414   0.04383  0.007593    0.0122
   241/999     12.1G   0.02853   0.01014  0.003536    0.0422        39       640    0.4768    0.6954    0.5372    0.4131   0.04464  0.007768   0.01197
   242/999     12.1G   0.02895  0.009638  0.003362   0.04195        67       640     0.456    0.7126    0.5468    0.4074   0.04586  0.007958   0.01177
   243/999     12.1G   0.03203   0.00936  0.003236   0.04462        39       640    0.4617    0.7364    0.5643    0.4199   0.04527  0.007629   0.01134
   244/999     12.1G   0.03188    0.0105  0.004379   0.04676        32       640    0.5207    0.6875    0.5954    0.4419   0.04642  0.007287   0.01085
   245/999     12.1G    0.0304   0.01013  0.006415   0.04695        53       640    0.6075    0.6207    0.5958    0.4491     0.047  0.007076   0.01076
   246/999     12.1G   0.02882   0.01025  0.003312   0.04238        65       640    0.7247     0.585    0.6388    0.4801   0.04664  0.007101    0.0114
   247/999     12.1G   0.02625   0.01094  0.003247   0.04044        50       640    0.5744    0.6412    0.5711    0.4275   0.04692  0.007297   0.01118
   248/999     12.1G   0.02996    0.0108  0.005422   0.04618        56       640    0.4752    0.5919    0.5328    0.4031    0.0474    0.0075    0.0115
   249/999     12.1G   0.02776  0.009548  0.003928   0.04124        18       640    0.4768    0.5986    0.5136    0.3894   0.04995  0.007623   0.01201
   250/999     12.1G   0.02722   0.01055  0.004885   0.04266        66       640    0.4931    0.5935    0.5169    0.3953   0.05171  0.007685   0.01223
   251/999     12.1G   0.03083   0.01113  0.006632    0.0486        53       640     0.474    0.7765     0.604    0.4609   0.05397  0.007776   0.01147
   252/999     12.1G    0.0274  0.009826  0.003277    0.0405        48       640    0.4871    0.6071    0.5373     0.422   0.05504  0.007776   0.01224
   253/999     12.1G   0.03417   0.01094  0.005187   0.05029        31       640    0.4675     0.551    0.4926    0.3833   0.05616   0.00793    0.0128
   254/999     12.1G   0.03264   0.00946   0.00379   0.04589        44       640    0.4318    0.5034    0.4802    0.3739   0.05793  0.007974   0.01282
   255/999     12.1G   0.02839   0.01007  0.003869   0.04233        38       640    0.4576    0.4983    0.4783    0.3715   0.05979  0.007832   0.01317
   256/999     12.1G   0.03161   0.01025  0.004363   0.04623        55       640    0.3967    0.7013    0.5183    0.4078   0.05902  0.007749   0.01261
   257/999     12.1G   0.02716  0.009877  0.004369   0.04141        59       640    0.4874    0.5799    0.5306     0.404   0.05892  0.007774   0.01229
   258/999     12.1G   0.03249   0.01005  0.003407   0.04594        66       640     0.413    0.6565    0.5226    0.4158   0.05931  0.007786    0.0129
   259/999     12.1G   0.02937  0.009393  0.004192   0.04295        58       640    0.4821     0.699    0.5643    0.4333   0.05925  0.007638   0.01308
   260/999     12.1G    0.0282  0.009861  0.004028   0.04209        42       640    0.5008    0.7517    0.5759    0.4483   0.05925  0.007535   0.01307
   261/999     12.1G    0.0284  0.009321  0.006439   0.04416        42       640    0.4769    0.7415    0.5849    0.4507   0.05968   0.00745   0.01272
   262/999     12.1G   0.03129  0.009221  0.005629   0.04614        37       640    0.4907    0.6224    0.5608    0.4322    0.0603  0.007406   0.01253
   263/999     12.1G   0.02615  0.009912  0.004283   0.04034        36       640    0.4946    0.6412    0.5724    0.4514   0.06046  0.007361   0.01246
   264/999     12.1G   0.02969  0.009511   0.00522   0.04442        38       640    0.5158     0.665    0.5813    0.4592    0.0607  0.007191   0.01247
   265/999     12.1G   0.03029   0.01018  0.004689   0.04516        68       640    0.5701    0.5646    0.5406    0.4341   0.06077   0.00716   0.01297
   266/999     12.1G   0.02684   0.01005  0.004009    0.0409        49       640    0.4329     0.585    0.5103     0.409   0.06037  0.007362    0.0132
   267/999     12.1G    0.0266   0.01005  0.004372   0.04102        48       640    0.4836    0.5034    0.5131    0.4055   0.06028  0.007624   0.01301
   268/999     12.1G   0.03115  0.008455  0.003201    0.0428        44       640    0.4337    0.6037    0.5289    0.4255   0.05972  0.007723   0.01259
   269/999     12.1G   0.03057  0.009571  0.005466    0.0456        38       640    0.5073    0.6121    0.5646    0.4647   0.05921  0.007601   0.01241
   270/999     12.1G   0.03001   0.01064   0.00538   0.04603        54       640    0.5506     0.631    0.5844    0.4625    0.0589  0.007303   0.01286
   271/999     12.1G   0.02874   0.01073  0.003899   0.04336        75       640    0.5961     0.602    0.5809    0.4572   0.05868  0.007197   0.01306
   272/999     12.1G   0.02937   0.01025  0.005114   0.04473        52       640    0.5526    0.6172    0.5668    0.4367   0.05905   0.00734   0.01261
   273/999     12.1G   0.02877   0.01001  0.003561   0.04234        37       640     0.573    0.5935    0.5595    0.4421    0.0584  0.007446   0.01233
   274/999     12.1G   0.02897   0.01068  0.004865   0.04451        84       640    0.4989    0.6088    0.5372    0.4215   0.05845  0.007415   0.01235
   275/999     12.1G   0.03062  0.009075  0.005009    0.0447        43       640    0.5095    0.5849    0.5523    0.4385    0.0584   0.00744   0.01217
   276/999     12.1G   0.03143  0.009666  0.005796   0.04689        63       640    0.5511    0.6616    0.5795    0.4399   0.05928  0.007471   0.01217
   277/999     12.1G   0.03455  0.009727  0.003862   0.04814        55       640    0.5315    0.6242    0.5582    0.3963   0.06046  0.009035   0.01066
   278/999     12.1G   0.02833   0.01095  0.003924   0.04321        69       640    0.5737    0.4575    0.4894    0.3093   0.06686   0.01128  0.009129
   279/999     12.1G   0.02903   0.01005  0.004509   0.04359        55       640    0.4979    0.5357    0.5073    0.3313   0.06503   0.01059  0.009979
   280/999     12.1G   0.02665   0.01162  0.003347   0.04161        70       640      0.45    0.5941    0.4954    0.3246   0.06321   0.01019   0.01109
   281/999     12.1G   0.02778   0.01019  0.004478   0.04245        40       640    0.4573    0.6718    0.5122    0.3462   0.06118    0.0101   0.01133
   282/999     12.1G   0.02716   0.01083  0.004547   0.04254        33       640    0.4795    0.6293    0.5192    0.3479   0.05955  0.009678   0.01119
   283/999     12.1G   0.03066   0.01062  0.003855   0.04513        40       640    0.4921    0.5777    0.5314    0.3685    0.0584  0.009122   0.01105
   284/999     12.1G   0.02998   0.01097  0.004567   0.04551        40       640     0.571    0.5773    0.5362    0.3768   0.05808  0.008828   0.01105
   285/999     12.1G   0.03227   0.01066  0.004784   0.04771        55       640    0.5909    0.5442    0.5584    0.3995   0.05686  0.008686   0.01094
   286/999     12.1G   0.03266    0.0101  0.004172   0.04692        65       640    0.6411    0.5701    0.5634    0.4188   0.05611  0.008709   0.01107
   287/999     12.1G   0.03053   0.01119  0.004721   0.04645        45       640    0.6747    0.5526     0.586    0.4412   0.05505  0.008643   0.01092
   288/999     12.1G   0.03111   0.01043  0.005401   0.04694        50       640    0.5166      0.75    0.6144    0.4763   0.05377  0.008025   0.01082
   289/999     12.1G   0.02963  0.009107  0.003712   0.04245        37       640    0.5023    0.7125    0.5854    0.4376   0.05363  0.007846   0.01182
   290/999     12.1G   0.03217   0.01114  0.004068   0.04737        72       640    0.5643     0.551    0.5457    0.4067   0.05411  0.007704    0.0124
   291/999     12.1G   0.03069   0.01068  0.004478   0.04585        43       640    0.4634    0.6463    0.5428    0.4035   0.05348  0.007706   0.01236
   292/999     12.1G   0.03344  0.009852  0.003907   0.04719        41       640    0.6046    0.5646    0.5511     0.411   0.05362  0.007858   0.01225
   293/999     12.1G   0.03168   0.01036  0.003916   0.04596        53       640    0.5243    0.6173     0.533    0.4007   0.05287  0.008026   0.01218
   294/999     12.1G    0.0287   0.01223  0.005615   0.04654        65       640    0.5667     0.631    0.5491     0.421   0.05217  0.007968   0.01184
   295/999     12.1G   0.02631  0.009883  0.004291   0.04048        38       640    0.5828    0.6259    0.5525     0.427   0.05146  0.007808    0.0121
   296/999     12.1G   0.02707   0.01007  0.004082   0.04123        54       640    0.5324    0.6837    0.5621    0.4315   0.05173  0.008028   0.01182
   297/999     12.1G   0.03116   0.01157  0.005876    0.0486        77       640     0.548    0.6846     0.575     0.453   0.05153  0.008066   0.01205
   298/999     12.1G   0.02997   0.01027  0.004538   0.04478        71       640    0.5266     0.665    0.5729    0.4582   0.05122   0.00793   0.01165
   299/999     12.1G   0.03206  0.009659  0.004439   0.04616        45       640    0.5002    0.6698    0.5497    0.4395   0.05118  0.007846    0.0119
   300/999     12.1G     0.023   0.01023  0.003114   0.03634        55       640    0.4428    0.6463    0.5192    0.4085   0.05161  0.007909    0.0125
   301/999     12.1G   0.02764   0.01132  0.004151   0.04311        57       640     0.489    0.5595    0.5116    0.3955   0.05183  0.007919   0.01286
   302/999     12.1G   0.02789    0.0093  0.004974   0.04216        80       640    0.4885    0.6122    0.5365    0.4021   0.05247  0.007979   0.01292
   303/999     12.1G    0.0308   0.01046  0.003161   0.04443        62       640    0.5143    0.5529     0.529    0.4076   0.05251  0.007967   0.01321
   304/999     12.1G   0.02792   0.01087  0.005015    0.0438        39       640    0.5787    0.5102    0.5144    0.3931   0.05235  0.007944   0.01343
   305/999     12.1G    0.0259   0.01002  0.003538   0.03946        51       640    0.5352    0.5459    0.5054    0.3881   0.05216  0.008045    0.0133
   306/999     12.1G   0.03041   0.01124  0.004302   0.04595        47       640    0.5374    0.6037    0.5248    0.4032   0.05185  0.008175   0.01279
   307/999     12.1G   0.02696   0.01023  0.003391   0.04058        35       640     0.544    0.5986    0.5416    0.4196   0.05171  0.008019   0.01263
   308/999     12.1G   0.03007   0.01097  0.003665   0.04471        62       640    0.5616    0.6122    0.5525    0.4363   0.05146  0.007904   0.01234
   309/999     12.1G   0.03103   0.01056  0.004856   0.04645        66       640    0.5547     0.631    0.5768    0.4527   0.05193  0.007784   0.01174
   310/999     12.1G   0.02957   0.01027  0.005212   0.04505        51       640    0.5455    0.7024    0.5965    0.4627   0.05217  0.007736   0.01125
   311/999     12.1G   0.02934   0.01034  0.005425   0.04511        62       640    0.6882    0.6388    0.6593    0.4985   0.05274  0.007604   0.01056
   312/999     12.1G   0.02696   0.01141  0.004214   0.04258        51       640    0.6558    0.7082     0.684    0.5095   0.05267  0.007559   0.01068
   313/999     12.1G   0.02984  0.009467  0.004336   0.04365        50       640    0.6231    0.6667    0.6368     0.471   0.05323  0.007664   0.01157
   314/999     12.1G   0.02667  0.009293  0.003721   0.03969        53       640    0.5678    0.7189     0.597    0.4466    0.0531   0.00792   0.01147
   315/999     12.1G   0.02619  0.009298  0.004882   0.04037        44       640     0.453    0.7415    0.5381    0.4004   0.05328  0.008194   0.01159
   316/999     12.1G   0.02843  0.009689  0.004096   0.04221        39       640     0.409    0.7806    0.5163    0.3836   0.05248  0.008322   0.01211
   317/999     12.1G   0.02507  0.009479  0.004293   0.03884        31       640    0.3999    0.6616     0.509    0.3832   0.05204  0.008252   0.01235
   318/999     12.1G   0.02442   0.01102  0.002857    0.0383        37       640    0.3709    0.7806     0.513    0.3934   0.05209  0.008094   0.01217
   319/999     12.1G   0.02863  0.009635  0.004053   0.04232        65       640    0.4062    0.5901    0.5154    0.4037   0.05184  0.007875   0.01234
   320/999     12.1G    0.0282  0.009737  0.005935   0.04388        44       640    0.4036    0.6565    0.5361    0.4224   0.05136  0.007778   0.01229
   321/999     12.1G   0.02705  0.009987  0.005102   0.04214        66       640    0.4762    0.6565    0.5815    0.4586   0.05128  0.007603   0.01195
   322/999     12.1G   0.02702    0.0105   0.00355   0.04108        81       640    0.5441    0.6752    0.6091    0.4886   0.05102  0.007582   0.01165
   323/999     12.1G   0.02959  0.009537   0.00567    0.0448        40       640     0.506    0.6752     0.593    0.4695   0.05139  0.007561   0.01173
   324/999     12.1G   0.02591  0.009445  0.006827   0.04218        24       640    0.4894    0.6888    0.5856    0.4622   0.05125  0.007596   0.01177
   325/999     12.1G   0.02684   0.01015  0.004185   0.04117        36       640    0.4364     0.739      0.55    0.4312   0.05129  0.007584   0.01205
   326/999     12.1G   0.02596   0.01014  0.003194    0.0393        65       640    0.4636    0.6622    0.5452    0.4252   0.05144   0.00765   0.01233
   327/999     12.1G   0.02674  0.009402   0.00414   0.04028        38       640    0.5579    0.5544    0.5374    0.4214   0.05175  0.007716   0.01235
   328/999     12.1G   0.02728  0.009891  0.003452   0.04063        46       640    0.6068    0.5552    0.5442    0.4293   0.05146  0.007741   0.01265
   329/999     12.1G    0.0283  0.009805  0.003046   0.04115        37       640    0.4865    0.5884    0.5377    0.4344   0.05158  0.007715   0.01273
   330/999     12.1G   0.02389  0.009176  0.003033    0.0361        60       640    0.5966     0.583    0.5698    0.4507   0.05165  0.007793   0.01208
   331/999     12.1G   0.02704   0.00866  0.003121   0.03882        56       640    0.7222    0.5867    0.5944    0.4725   0.05179  0.007873   0.01109
   332/999     12.1G   0.02747  0.009958  0.005109   0.04254        41       640    0.7527    0.5867    0.6021    0.4813   0.05216  0.007812   0.01086
   333/999     12.1G    0.0279   0.01048  0.004622     0.043        50       640    0.7618    0.5811    0.6085    0.4897    0.0521  0.007753   0.01083
   334/999     12.1G   0.02759  0.009942  0.003512   0.04104        42       640    0.6215    0.6105     0.608    0.4981   0.05183  0.007681   0.01078
   335/999     12.1G   0.02528  0.009769  0.004539   0.03959        56       640    0.5868    0.7398    0.6285    0.5115   0.05184   0.00771   0.01068
   336/999     12.1G   0.02754   0.00982  0.004906   0.04226        61       640    0.6364    0.7109    0.6411    0.5242   0.05166  0.007871   0.01028
   337/999     12.1G   0.02431  0.009463  0.005793   0.03956        38       640     0.723    0.6956    0.6688     0.537   0.05204  0.007966   0.01001
   338/999     12.1G   0.02746  0.008975  0.004965    0.0414        44       640    0.6526    0.7158    0.6491    0.5115    0.0524  0.008111    0.0106
   339/999     12.1G   0.02613  0.009623  0.004052    0.0398        53       640    0.6008    0.6735    0.6099    0.4952   0.05235    0.0082    0.0114
   340/999     12.1G   0.02475   0.00936  0.003107   0.03722        32       640    0.5311    0.7645    0.5932    0.4794   0.05263  0.008115   0.01188
   341/999     12.1G    0.0284   0.01197  0.003883   0.04424        68       640    0.5994    0.6045    0.5791    0.4663   0.05292  0.007962   0.01175
   342/999     12.1G   0.02336  0.009336  0.003318   0.03601        60       640    0.6532    0.6547    0.6144    0.4896   0.05265  0.007877   0.01142
   343/999     12.1G   0.02668  0.008709  0.004766   0.04015        37       640    0.6417    0.6548    0.6199    0.4924   0.05276  0.007799   0.01161
   344/999     12.1G   0.02531  0.009298  0.003238   0.03784        65       640     0.631    0.7491    0.6526    0.5144   0.05312  0.007817    0.0115
   345/999     12.1G   0.02657  0.009864  0.003403   0.03983        47       640    0.5536    0.7491    0.6297    0.4945   0.05337  0.007765   0.01141
   346/999     12.1G     0.025   0.01032  0.004073   0.03939        52       640     0.646    0.6546    0.6363    0.4976   0.05359  0.007776   0.01145
   347/999     12.1G   0.02539  0.009936  0.004336   0.03966        49       640    0.5344    0.6913    0.6124    0.4841   0.05376  0.007978   0.01159
   348/999     12.1G    0.0287  0.009518  0.006733   0.04495        42       640    0.4999    0.7041    0.5924    0.4667   0.05419  0.008327   0.01161
   349/999     12.1G   0.02835   0.01016  0.002791    0.0413        69       640    0.5078    0.6646    0.5852    0.4577   0.05455  0.008454   0.01158
   350/999     12.1G   0.02578  0.008665  0.003439   0.03789        56       640    0.5124     0.665    0.5679     0.447   0.05474  0.008374   0.01175
   351/999     12.1G   0.02373  0.008857   0.00321    0.0358        36       640    0.4937    0.6463    0.5622    0.4377   0.05506  0.008224   0.01195
   352/999     12.1G   0.02424  0.008835  0.002464   0.03554        48       640    0.5132    0.6463    0.5643    0.4374   0.05522  0.008014   0.01201
   353/999     12.1G   0.02557  0.009793  0.004724   0.04009        72       640    0.4961    0.7171    0.5812    0.4532   0.05547  0.007901   0.01157
   354/999     12.1G   0.02701   0.01001  0.002601   0.03962        61       640    0.5766    0.6173    0.5777    0.4513   0.05515  0.007823   0.01152
   355/999     12.1G   0.02751  0.009751  0.004238    0.0415        52       640    0.5027     0.641    0.5596    0.4438   0.05555  0.007685   0.01181
   356/999     12.1G   0.02392   0.00833  0.004022   0.03627        28       640    0.4985    0.6173     0.567    0.4521   0.05529  0.007655   0.01192
   357/999     12.1G   0.02445  0.008378  0.003105   0.03593        42       640    0.5592    0.6535    0.5783    0.4604   0.05561  0.007677   0.01172
   358/999     12.1G    0.0267  0.009103  0.003579   0.03938        33       640    0.5494    0.6361    0.5549    0.4368   0.05549  0.007602   0.01224
   359/999     12.1G   0.02486  0.008398  0.004967   0.03822        22       640    0.4816    0.6599    0.5488    0.4291    0.0557  0.007499   0.01295
   360/999     12.1G   0.02854   0.01021  0.003343    0.0421        58       640    0.4986    0.6169    0.5408    0.4286   0.05554  0.007471   0.01333
   361/999     12.1G   0.02771  0.009081   0.00281    0.0396        55       640    0.4981    0.6173    0.5455    0.4324   0.05575  0.007549   0.01335
   362/999     12.1G    0.0298  0.009269  0.004314   0.04339        49       640    0.7057    0.5714    0.5877    0.4612   0.05609  0.007751   0.01286
   363/999     12.1G   0.02849  0.009563  0.003963   0.04201        57       640    0.6776    0.5731    0.6007     0.484   0.05589  0.007918    0.0122
   364/999     12.1G   0.02357   0.00785  0.003652   0.03507        65       640    0.5648    0.6594    0.6121    0.4949   0.05582   0.00796    0.0118
   365/999     12.1G   0.02362   0.01103    0.0045   0.03915        43       640    0.6243     0.602    0.6102    0.4897    0.0559  0.007947   0.01167
   366/999     12.1G   0.02672    0.0104  0.004906   0.04203        66       640    0.6834    0.5782    0.6089    0.4905   0.05561  0.007935   0.01209
   367/999     12.1G   0.02669  0.009354  0.003877   0.03992        59       640    0.6522    0.5731    0.5966    0.4782   0.05525  0.008011   0.01251
   368/999     12.1G   0.02398  0.008226  0.003829   0.03604        37       640    0.6553    0.5776    0.5975    0.4876   0.05465  0.008204   0.01238
   369/999     12.1G   0.02477  0.009959  0.003755   0.03849        41       640    0.6623    0.5731    0.6066    0.4914   0.05475  0.008242   0.01201
   370/999     12.1G   0.02817   0.00852  0.003528   0.04022        39       640    0.7301    0.5629    0.6031    0.4877   0.05479    0.0083   0.01204
   371/999     12.1G   0.02696  0.009905  0.004726   0.04159        65       640    0.6439    0.5701    0.5597    0.4602   0.05466  0.008165   0.01259
   372/999     12.1G   0.02748  0.008935  0.004528   0.04095        43       640    0.5813    0.5493    0.5427    0.4521   0.05502  0.008207    0.0127
   373/999     12.1G   0.02347  0.007749  0.003677   0.03489        42       640    0.6419    0.5255    0.5394    0.4388   0.05528  0.008322   0.01261
   374/999     12.1G   0.01911  0.008372  0.002766   0.03025        50       640    0.6078    0.5544    0.5579    0.4562   0.05513  0.008188   0.01242
   375/999     12.1G    0.0238   0.00953  0.003533   0.03686        34       640    0.6111    0.5493    0.5619    0.4625   0.05515  0.007992   0.01235
   376/999     12.1G   0.02446  0.009666   0.00369   0.03781        63       640    0.5974    0.5544    0.5661    0.4554   0.05502  0.007892   0.01253
   377/999     12.1G   0.02347  0.009108   0.00425   0.03682        52       640    0.4678     0.603    0.5345    0.4362   0.05492  0.007884   0.01314
   378/999     12.1G   0.02514  0.008228  0.004916   0.03828        39       640    0.4297    0.5799    0.5207     0.426   0.05454  0.007938   0.01335
   379/999     12.1G   0.02399  0.008545  0.003316   0.03585        27       640     0.488    0.6031    0.5496    0.4417    0.0547  0.007968   0.01303
   380/999     12.1G    0.0271  0.009307  0.003447   0.03985        57       640    0.7118    0.5153    0.5673    0.4641   0.05475  0.008025   0.01258
   381/999     12.1G   0.02672  0.009318  0.004303   0.04034        43       640    0.7154    0.5102    0.5626    0.4581   0.05491   0.00804   0.01246
   382/999     12.1G   0.03057  0.008958  0.005039   0.04457        48       640     0.708    0.5204     0.589    0.4727   0.05517  0.008015   0.01218
   383/999     12.1G   0.02462  0.009307  0.004962   0.03888        70       640    0.5515    0.6514    0.6008    0.4835    0.0542  0.007868   0.01207
   384/999     12.1G   0.02492  0.009416  0.004314   0.03865        48       640    0.5748    0.6327    0.5935    0.4807   0.05357  0.007649   0.01223
   385/999     12.1G   0.02198  0.009206  0.004103   0.03529        62       640    0.5899    0.6322    0.5921    0.4847   0.05314  0.007486   0.01216
   386/999     12.1G   0.02481  0.008749  0.003426   0.03699        43       640    0.5693    0.6276    0.5684    0.4629   0.05296  0.007463   0.01228
   387/999     12.1G   0.02439  0.008985  0.002693   0.03607        65       640    0.6313    0.6112    0.5694    0.4645   0.05275  0.007514   0.01258
   388/999     12.1G   0.02532  0.008257  0.003032   0.03661        38       640    0.6291    0.6321    0.5842    0.4688   0.05258  0.007628     0.013
   389/999     12.1G   0.02631  0.008828  0.004654    0.0398        40       640    0.6404    0.6458     0.596    0.4823   0.05254  0.007797   0.01324
   390/999     12.1G   0.02203   0.00881  0.004316   0.03516        50       640    0.6754    0.6105    0.5938    0.4801   0.05282   0.00778    0.0138
   391/999     12.1G   0.02251  0.007686  0.002338   0.03253        40       640    0.6241    0.6156    0.5762    0.4671   0.05304  0.007757   0.01393
   392/999     12.1G   0.02455  0.008831  0.002654   0.03603        43       640    0.6191    0.6096     0.558    0.4462   0.05282  0.007722    0.0138
   393/999     12.1G   0.02363  0.009335  0.003285   0.03625        64       640    0.5459    0.6037    0.5371    0.4283   0.05237  0.007643   0.01394
   394/999     12.1G   0.02447    0.0104  0.003841   0.03871        81       640    0.5223    0.6016     0.535    0.4301    0.0522  0.007568   0.01393
   395/999     12.1G   0.02475  0.009027  0.003594   0.03737        81       640    0.5399    0.5932    0.5439     0.442   0.05231  0.007739   0.01401
   396/999     12.1G   0.02435  0.007578  0.004283   0.03621        44       640    0.4837    0.6792    0.5482    0.4424   0.05226   0.00784    0.0142
   397/999     12.1G   0.02608   0.01025  0.004161   0.04049        63       640    0.4953    0.7307    0.5717     0.453   0.05246  0.007804   0.01416
   398/999     12.1G   0.02203  0.008365  0.003723   0.03412        66       640    0.5629    0.6973    0.5789    0.4612   0.05272  0.007987   0.01409
   399/999     12.1G   0.02188  0.008975  0.002559   0.03341        51       640    0.5003    0.6973    0.5616    0.4515   0.05245  0.008117   0.01428
   400/999     12.1G   0.02354  0.009659   0.00325   0.03644        41       640    0.5446     0.602    0.5442     0.436   0.05219  0.008144   0.01443
   401/999     12.1G   0.02215  0.009787  0.003612   0.03555        52       640    0.5239     0.583    0.5127    0.4113   0.05174  0.007961    0.0148
   402/999     12.1G   0.02429   0.00874  0.003147   0.03618        36       640    0.5311    0.5592    0.5061    0.4073   0.05187  0.007848   0.01515
   403/999     12.1G   0.02299  0.009185   0.00273   0.03491        58       640    0.5288    0.5556    0.5113    0.4141    0.0525  0.007795   0.01512
   404/999     12.1G   0.02661  0.008258  0.003726   0.03859        36       640    0.4713    0.5935     0.511     0.408   0.05293  0.007854   0.01493
   405/999     12.1G   0.02603  0.008524  0.003451   0.03801        50       640    0.4896    0.5879    0.5112    0.4135   0.05315  0.007955   0.01483
   406/999     12.1G   0.02425  0.008649  0.002644   0.03555        25       640     0.488    0.6613    0.5232    0.4195   0.05358  0.008036   0.01453
   407/999     12.1G   0.02597  0.009803  0.003345   0.03912        45       640    0.4959    0.6361    0.5204    0.4259   0.05344  0.007964   0.01436
